wmc	dit	noc	cbo	rfc	lcom	ca	ce	npm	lcom3	loc	dam	moa	mfa	cam	ic	cbm	amc	max_cc	avg_cc	Faultiness
11	6	3	18	36	43	3	15	1	0.9	201	0	0	0.709677419	0.4	2	5	17	3	1	FALSE
1	1	0	5	1	0	2	3	1	2	1	0	0	0	1	0	0	0	1	1	FALSE
2	1	0	2	7	1	1	1	2	2	35	0	0	0	0.75	0	0	16.5	3	1.5	FALSE
2	3	0	10	15	1	0	10	2	2	50	0	0	0.857142857	0.625	1	1	24	1	0.5	FALSE
2	3	0	13	17	1	0	13	2	2	85	0	0	0.857142857	0.625	1	1	41.5	1	0.5	FALSE
2	3	0	7	6	1	0	7	2	2	15	0	0	0.857142857	0.625	1	1	6.5	1	0.5	FALSE
7	6	0	16	24	19	0	16	3	1	85	0	0	0.807692308	0.366666667	2	4	10.57142857	2	0.8571	FALSE
2	4	0	20	25	1	0	20	2	1	117	0	0	0.916666667	0.6	1	1	57	1	0.5	TRUE
6	4	0	17	27	15	0	17	1	1	99	0	0	0.852941176	0.404761905	1	2	15.33333333	3	1.3333	FALSE
2	3	0	40	94	1	0	40	2	1	301	0	0	0.857142857	0.625	1	1	149	1	0.5	TRUE
3	3	0	13	16	1	0	13	2	1	83	1	0	0.857142857	0.625	1	1	26	1	0.3333	FALSE
2	3	0	9	12	1	0	9	2	2	45	0	0	0.857142857	0.625	1	1	21.5	1	0.5	FALSE
4	6	0	8	13	4	0	8	1	1	42	0	0	0.913043478	0.555555556	2	2	8.75	1	0.5	FALSE
5	7	0	12	28	6	0	12	2	0.964285714	177	0.714285714	0	0.955223881	0.5	1	1	33	4	1.2	FALSE
4	4	0	26	84	4	0	26	3	1	472	0	0	0.931034483	0.555555556	2	2	116.25	1	0.5	FALSE
3	3	0	5	21	1	0	5	2	0.75	96	0.5	0	0.972222222	0.6	0	0	30.33333333	4	1.3333	FALSE
2	3	0	17	20	1	0	17	2	2	81	0	0	0.857142857	0.625	1	1	39.5	1	0.5	FALSE
4	5	34	43	15	6	34	9	2	1	66	0	0	0.909090909	0.555555556	1	1	15	4	1.25	TRUE
4	5	0	30	42	4	1	29	3	1	147	0	0	0.960784314	0.555555556	4	8	35	1	0.5	FALSE
2	4	0	11	4	1	0	11	2	2	11	0	0	0.933333333	0.6	1	1	4.5	1	0.5	FALSE
2	7	0	5	5	1	0	5	1	2	13	0	0	0.96875	0.75	1	1	5	1	0.5	FALSE
2	3	0	19	12	1	0	19	2	2	39	0	0	0.857142857	0.625	1	1	18.5	3	1.5	FALSE
4	6	0	8	13	4	0	8	1	1	42	0	0	0.913043478	0.555555556	2	2	8.75	1	0.5	FALSE
2	3	0	23	40	1	0	23	2	2	142	0	0	0.857142857	0.625	1	1	70	1	0.5	FALSE
5	6	0	9	14	8	0	9	1	1	46	0	0	0.88	0.5	2	3	7.6	1	0.6	FALSE
4	5	0	17	19	4	5	12	3	1	75	0	0	0.960784314	0.555555556	4	8	17	1	0.5	FALSE
2	4	0	12	16	1	0	12	1	1	72	0	0	0.977777778	1	1	1	34.5	1	0.5	FALSE
7	1	0	9	27	15	2	7	3	0.666666667	244	0.666666667	0	0	0.5	0	0	33.42857143	5	1.8571	TRUE
2	4	0	5	9	1	0	5	2	1	46	0	0	0.973684211	0.6	2	3	21.5	2	1	FALSE
4	4	0	26	36	6	0	26	2	2	186	0	0	0.823529412	0.392857143	1	1	45.5	1	0.75	FALSE
2	3	0	22	26	1	0	22	2	1	102	0	0	0.857142857	0.625	1	1	49.5	1	0.5	FALSE
5	6	0	8	14	8	0	8	1	1	50	0	0	0.875	0.5	2	2	8.4	1	0.6	FALSE
6	9	0	25	39	15	0	25	1	1.066666667	183	0	0	0.925925926	0.4	3	9	29	1	0.6667	TRUE
2	7	0	10	11	1	0	10	1	2	47	0	0	0.96875	0.75	1	1	22	7	3.5	FALSE
2	4	0	27	24	1	0	27	2	2	167	0	0	0.933333333	0.6	1	1	82.5	1	0.5	TRUE
2	3	0	13	14	1	0	13	2	2	46	0	0	0.857142857	0.625	1	1	22	1	0.5	FALSE
2	4	0	22	15	1	0	22	2	2	55	0	0	0.933333333	0.6	1	1	26.5	1	0.5	FALSE
4	6	0	8	13	4	0	8	1	1	42	0	0	0.913043478	0.555555556	2	2	8.75	1	0.5	FALSE
4	5	2	32	65	4	2	30	2	0.833333333	321	0	0	0.960784314	0.555555556	1	2	78.75	1	0.5	FALSE
2	2	0	11	10	1	0	11	2	2	39	0	0	0.8	0.666666667	1	1	18.5	1	0.5	FALSE
6	4	0	17	32	15	0	17	1	1.085714286	398	0.428571429	0	0.897959184	0.555555556	1	2	64.16666667	1	0.8333	FALSE
3	3	0	25	34	3	0	25	2	1	181	0	0	0.75	0.466666667	1	1	59	3	1.3333	TRUE
6	7	0	12	18	15	0	12	1	1.066666667	96	0	0	0.914893617	0.4	3	9	14.5	1	0.6667	FALSE
5	6	0	12	18	4	0	12	1	0.916666667	79	0	0	0.875	0.666666667	2	3	14.2	1	0.6	FALSE
4	5	0	23	45	4	2	21	3	1	216	0	0	0.960784314	0.555555556	4	9	52.25	1	0.5	FALSE
4	5	0	12	24	4	1	11	3	1	94	0	0	0.960784314	0.555555556	4	8	21.75	1	0.5	FALSE
5	5	0	13	17	10	0	13	1	2	79	0	0	0.888888889	0.7	2	4	14.8	6	1.8	FALSE
4	6	0	9	13	4	0	9	1	1	43	0	0	0.916666667	0.555555556	2	2	9	1	0.5	FALSE
2	3	0	9	12	1	0	9	2	2	41	0	0	0.857142857	0.625	1	1	19.5	1	0.5	FALSE
7	4	4	20	25	21	4	16	2	0.875	155	0	0	0.918032787	0.380952381	1	1	20.57142857	3	1.4286	FALSE
5	3	1	35	63	10	1	34	2	1.25	476	0	0	0.6	0.4	1	1	93.8	1	0.8	TRUE
4	7	0	13	27	4	0	13	3	1	114	0	0	0.968253968	0.555555556	6	12	26.75	1	0.5	FALSE
2	3	0	13	16	1	0	13	2	1	67	0	0	0.857142857	0.625	1	1	32	1	0.5	FALSE
4	5	0	4	7	6	0	4	1	2	16	0	0	0.914285714	0.625	2	3	3	1	0.75	FALSE
7	5	0	18	44	21	0	18	1	1.041666667	261	0	0	0.8	0.361111111	2	4	35.71428571	1	0.7143	FALSE
6	6	0	17	22	3	0	17	1	0.866666667	83	0	0	0.84	0.733333333	2	3	12.33333333	1	0.6667	FALSE
51	1	0	67	207	1265	6	61	32	1.016716418	7114	0.955223881	0	0	0.091	0	0	137.1764706	79	4.6667	TRUE
3	3	1	9	12	3	1	8	2	0.5	42	0	0	0.923076923	0.666666667	1	1	12.66666667	2	1	FALSE
2	3	0	18	22	1	0	18	2	2	104	0	0	0.857142857	0.625	1	1	51	1	0.5	FALSE
2	3	0	23	27	1	0	23	2	2	131	0	0	0.857142857	0.625	1	1	64.5	1	0.5	FALSE
5	1	0	25	39	6	1	24	3	0.5	234	0.5	0	0	0.5625	0	0	45.4	1	0.6	FALSE
5	6	0	8	14	8	0	8	1	1	45	0	0	0.88	0.5	3	3	7.4	1	0.6	FALSE
1	6	0	1	2	0	0	1	1	2	4	0	0	1	1	0	0	3	0	0	FALSE
6	5	0	20	60	3	4	16	5	0.866666667	323	0	0	0.924528302	0.5	4	8	52.33333333	2	0.8333	FALSE
4	5	0	13	22	4	1	12	3	1	91	0	0	0.960784314	0.555555556	4	9	21	1	0.5	FALSE
0	1	0	1	0	0	1	0	0	2	4	0	0	0	0	0	0	0	0	0	FALSE
2	3	0	8	11	1	0	8	2	2	41	0	0	0.857142857	0.625	1	1	19.5	1	0.5	FALSE
4	5	0	12	24	4	1	11	3	1	115	0	0	0.960784314	0.555555556	4	8	27	1	0.5	FALSE
6	5	0	24	126	9	2	22	5	0.933333333	507	0	0	0.924528302	0.4	4	8	83	2	0.8333	FALSE
7	3	7	16	106	9	7	9	5	0.777777778	601	0.333333333	0	0.827586207	0.555555556	1	1	84.42857143	2	1.2857	FALSE
2	3	0	8	10	1	0	8	2	2	37	0	0	0.857142857	0.625	1	1	17.5	1	0.5	FALSE
5	5	0	9	12	10	0	9	1	2	32	0	0	0.888888889	0.7	2	4	5.4	2	1	FALSE
5	5	0	7	11	10	0	7	1	2	28	0	0	0.888888889	0.7	2	4	4.6	1	0.8	FALSE
5	4	0	16	54	4	1	15	4	0.916666667	207	0	0	0.9	0.5	3	3	39.8	1	0.6	FALSE
5	7	2	11	14	8	2	9	1	1	46	0	0	0.884615385	0.5	3	3	7.6	1	0.6	FALSE
2	2	0	17	16	1	0	17	2	2	60	0	0	0.8	0.666666667	1	1	29	1	0.5	FALSE
2	3	0	16	12	1	0	16	2	2	51	0	0	0.857142857	0.625	1	1	24.5	1	0.5	FALSE
4	6	0	8	13	4	0	8	1	1	42	0	0	0.913043478	0.555555556	2	2	8.75	1	0.5	FALSE
2	3	0	25	37	1	0	25	2	1	185	0	0	0.857142857	0.625	1	1	91	1	0.5	TRUE
2	3	0	30	43	1	0	30	2	2	212	0	0	0.857142857	0.625	1	1	105	1	0.5	FALSE
2	3	0	8	10	1	0	8	2	2	37	0	0	0.857142857	0.625	1	1	17.5	1	0.5	FALSE
4	6	0	3	9	6	1	2	2	1.111111111	32	0	0	0.962264151	1	5	8	6.25	1	0.5	FALSE
2	6	0	23	26	1	0	23	2	1	90	0	0	0.985074627	0.666666667	0	0	43.5	2	1	FALSE
3	6	1	4	8	3	1	3	1	2	18	0	0	0.970588235	1	1	2	5	1	0.6667	FALSE
2	3	0	15	25	1	0	15	2	2	92	0	0	0.857142857	0.625	1	1	45	1	0.5	FALSE
5	5	1	14	31	8	1	13	3	1	161	0	0	0.942307692	0.5	4	8	30.6	1	0.6	FALSE
4	5	0	36	52	4	1	35	3	1	217	0	0	0.960784314	0.555555556	4	9	52.5	1	0.5	FALSE
2	2	0	13	8	1	0	13	2	2	26	0	0	0.8	0.666666667	1	1	12	1	0.5	FALSE
4	6	0	8	13	4	0	8	1	1	42	0	0	0.916666667	0.555555556	2	2	8.75	1	0.5	FALSE
5	3	1	10	24	8	1	9	3	0.833333333	90	0.333333333	0	0.888888889	0.5	1	1	16.4	2	1	FALSE
2	4	0	26	27	1	0	26	2	2	170	0	0	0.933333333	0.6	1	1	84	1	0.5	TRUE
2	1	0	2	5	1	1	1	2	2	13	0	0	0	0.75	0	0	5.5	1	0.5	FALSE
4	2	9	16	10	6	9	7	3	1	37	0	0	0.666666667	0.666666667	1	1	7.75	1	0.5	FALSE
2	3	0	13	18	1	0	13	2	2	68	0	0	0.857142857	0.625	1	1	33	1	0.5	FALSE
2	3	0	17	17	1	0	17	2	2	169	0	0	0.9	0.625	1	1	83.5	1	0.5	FALSE
5	6	0	8	14	8	0	8	1	1	45	0	0	0.875	0.5	2	2	7.4	1	0.6	FALSE
5	6	0	8	14	8	0	8	1	1	50	0	0	0.875	0.5	2	2	8.4	1	0.6	FALSE
2	3	0	16	12	1	0	16	2	2	42	0	0	0.857142857	0.625	1	1	20	1	0.5	FALSE
5	6	0	14	17	8	0	14	1	1	52	0	0	0.88	0.5	3	3	8.8	1	0.6	FALSE
5	5	0	8	13	10	0	8	1	2	49	0	0	0.888888889	0.7	2	4	8.8	3	1.2	FALSE
6	6	0	9	12	15	1	8	2	1.066666667	45	0	0	0.923076923	0.6	3	6	6	1	0.6667	FALSE
3	3	0	13	16	3	0	13	2	1.5	97	1	0	0.75	0.466666667	1	1	31	3	1.3333	FALSE
4	2	0	7	13	4	1	6	4	1.333333333	64	1	0	0.823529412	0.625	1	1	14.75	4	1.5	FALSE
5	6	0	8	14	8	0	8	1	1	45	0	0	0.875	0.5	2	2	7.4	1	0.6	FALSE
3	3	0	27	33	3	0	27	2	2	140	0	0	0.75	0.444444444	1	1	45.66666667	3	1.3333	FALSE
5	3	4	13	55	8	4	9	3	0.833333333	184	0.333333333	0	0.888888889	0.5	1	1	35.2	2	1	FALSE
5	1	0	11	18	8	1	10	3	0.875	92	0.5	0	0	0.25	0	0	17	3	1.8	FALSE
2	3	0	18	21	1	0	18	2	1	87	0	0	0.857142857	0.625	1	1	42	1	0.5	TRUE
2	3	0	14	17	1	0	14	2	2	72	0	0	0.857142857	0.625	1	1	35	1	0.5	TRUE
2	3	0	23	22	1	0	23	2	1	90	0	0	0.857142857	0.625	1	1	43.5	1	0.5	TRUE
3	6	0	12	18	3	0	12	1	1	197	0	0	0.966101695	0.666666667	2	2	63.33333333	1	0.6667	FALSE
2	3	0	14	19	1	0	14	2	1	74	0	0	0.857142857	0.625	1	1	35.5	1	0.5	FALSE
2	3	0	7	5	1	0	7	2	2	14	0	0	0.857142857	0.625	1	1	6	1	0.5	TRUE
2	3	0	12	15	1	0	12	2	2	58	0	0	0.857142857	0.625	1	1	28	1	0.5	FALSE
2	3	0	13	9	1	0	13	2	2	35	0	0	0.857142857	0.625	1	1	16.5	1	0.5	FALSE
2	3	0	14	15	1	0	14	2	2	53	0	0	0.857142857	0.625	1	1	25.5	1	0.5	FALSE
6	5	0	16	23	15	0	16	1	1	172	0	0	0.864864865	0.472222222	2	4	27.5	3	1.3333	FALSE
7	1	0	14	29	19	5	9	5	0.944444444	165	0.333333333	0	0	0.266666667	0	0	22.14285714	4	1.4286	FALSE
2	3	0	8	16	1	0	8	2	2	54	0	0	0.857142857	0.625	1	1	26	3	1.5	FALSE
2	3	0	8	6	1	0	8	2	2	16	0	0	0.857142857	0.625	1	1	7	1	0.5	FALSE
2	3	0	23	29	1	0	23	2	2	266	0	0	0.857142857	0.625	1	1	132	1	0.5	FALSE
2	4	0	4	4	1	0	4	1	2	11	0	0	0.909090909	1	1	1	4.5	1	0.5	FALSE
3	3	0	9	16	1	0	9	2	0.75	63	0.5	0	0.972222222	0.6	1	1	19.33333333	3	1	FALSE
2	3	0	34	75	1	0	34	2	1.5	461	0.5	0	0.857142857	0.625	1	1	228.5	1	0.5	TRUE
2	1	0	3	5	1	1	2	2	2	17	0	0	0	0.75	0	0	7.5	1	0.5	FALSE
2	3	0	10	19	1	0	10	2	2	70	1	0	0.857142857	0.625	1	1	33.5	1	0.5	FALSE
4	6	0	14	18	4	0	14	1	1	63	0	0	0.913043478	0.555555556	2	2	14	1	0.5	FALSE
2	3	0	11	18	1	0	11	2	2	86	0	0	0.857142857	0.625	1	1	42	1	0.5	FALSE
4	6	0	8	13	4	0	8	1	1	42	0	0	0.913043478	0.555555556	2	2	8.75	1	0.5	FALSE
2	3	0	15	15	1	0	15	2	2	54	0	0	0.857142857	0.625	1	1	26	1	0.5	TRUE
3	1	0	8	11	1	1	7	1	0.75	39	0.5	0	0	0.5	0	0	11.33333333	1	0.3333	FALSE
4	5	0	14	41	4	1	13	3	1	175	0	0	0.960784314	0.555555556	4	8	42	1	0.5	FALSE
4	1	0	23	8	0	20	3	4	0	59	1	0	0	0.4	0	0	13.5	4	1.25	FALSE
2	3	0	11	15	1	0	11	2	2	62	0	0	0.857142857	0.625	1	1	30	1	0.5	FALSE
9	5	0	28	61	0	1	27	8	0.791666667	471	0	0	0.875	0.65625	4	11	51	1	0.7778	TRUE
5	5	15	25	28	8	15	10	1	0.95	155	0.2	0	0.968253968	0.34375	1	1	29	5	1.4	FALSE
5	6	0	8	14	8	0	8	1	1	45	0	0	0.875	0.5	2	2	7.4	1	0.6	FALSE
19	1	0	63	72	159	33	30	17	0.986111111	377	0.5	0	0	0.101010101	0	0	18.63157895	6	1.8947	FALSE
2	3	0	16	18	1	0	16	2	2	81	0	0	0.857142857	0.625	1	1	39.5	1	0.5	FALSE
3	3	0	14	26	1	0	14	2	0.833333333	146	0.333333333	0	0.947368421	0.625	0	0	46.66666667	1	0.3333	FALSE
2	8	0	7	6	1	0	7	2	2	18	0	0	0.965517241	0.75	1	1	7.5	1	0.5	FALSE
2	3	0	15	17	1	0	15	2	1	88	0	0	0.857142857	0.625	1	1	42.5	1	0.5	FALSE
4	6	0	12	26	4	0	12	1	0.666666667	870	0	0	0.95	0.625	2	3	215	1	0.75	FALSE
7	5	0	16	37	15	1	15	4	0.944444444	160	0	0	0.907407407	0.5	4	9	21.42857143	1	0.7143	FALSE
4	7	0	13	27	4	0	13	3	1	109	0	0	0.968253968	0.555555556	6	12	25.5	1	0.5	TRUE
5	5	0	21	40	0	0	21	1	0.863636364	431	0.363636364	0	0.916666667	0.533333333	2	4	83	1	0.8	FALSE
5	6	0	9	14	8	0	9	1	1	46	0	0	0.875	0.5	2	2	7.6	1	0.6	FALSE
3	1	0	27	63	1	0	27	2	0.916666667	333	0.166666667	0	0	0.75	0	0	108	10	3.3333	FALSE
5	5	0	7	10	10	0	7	1	2	24	0	0	0.888888889	0.7	2	4	3.8	1	0.8	FALSE
19	6	0	37	106	153	0	37	17	0.914141414	826	0.454545455	1	0.7875	0.162037037	1	1	41.89473684	12	2.6316	FALSE
2	3	0	23	20	1	0	23	2	1	67	0	0	0.857142857	0.625	1	1	32	1	0.5	FALSE
6	6	0	23	27	3	0	23	1	0.866666667	119	0	0	0.84	0.733333333	2	3	18.33333333	1	0.6667	FALSE
2	3	0	24	28	1	0	24	2	1	149	0	0	0.9	0.625	1	1	73	1	0.5	FALSE
2	3	0	14	11	1	0	14	2	2	43	0	0	0.857142857	0.625	1	1	20.5	1	0.5	TRUE
2	8	0	5	5	1	0	5	1	2	10	0	0	0.964285714	0.75	1	1	3.5	1	0.5	FALSE
2	3	0	29	46	1	0	29	2	1	260	0	0	0.9	0.625	1	1	128.5	1	0.5	TRUE
2	3	0	16	20	1	0	16	2	2	134	0	0	0.857142857	0.625	1	1	66	1	0.5	FALSE
2	3	0	9	17	1	0	9	2	2	64	0	0	0.857142857	0.625	1	1	31	1	0.5	FALSE
0	1	0	7	0	0	7	0	0	2	30	0	0	0	0	0	0	0	0	0	FALSE
2	3	0	21	24	1	0	21	2	1	102	0	0	0.857142857	0.625	1	1	49.5	1	0.5	FALSE
5	5	0	7	11	10	0	7	1	2	28	0	0	0.888888889	0.7	2	4	4.6	1	0.8	FALSE
2	4	0	19	14	1	0	19	2	2	54	0	0	0.933333333	0.6	1	1	26	1	0.5	FALSE
2	3	0	24	35	1	0	24	2	1	155	0	0	0.857142857	0.625	1	1	75.5	1	0.5	TRUE
2	3	0	25	34	1	0	25	2	2	164	0	0	0.857142857	0.625	1	1	81	1	0.5	FALSE
2	3	0	14	14	1	0	14	2	2	41	0	0	0.857142857	0.625	1	1	19.5	1	0.5	FALSE
2	3	0	13	14	1	0	13	2	2	47	0	0	0.857142857	0.625	2	2	22.5	1	0.5	FALSE
2	3	0	13	16	1	0	13	2	2	63	0	0	0.857142857	0.625	1	1	30.5	6	3	FALSE
9	1	0	44	97	34	3	41	1	0.9375	805	0.5	0	0	0.375	0	0	88.22222222	2	0.8889	TRUE
2	3	0	13	17	1	0	13	2	2	49	0	0	0.857142857	0.625	1	1	23.5	1	0.5	FALSE
2	3	0	14	15	1	0	14	2	2	63	0	0	0.857142857	0.625	1	1	30.5	1	0.5	FALSE
4	4	0	9	12	6	1	8	2	1.111111111	38	0	0	0.928571429	0.555555556	2	2	7.75	1	0.5	TRUE
5	6	0	8	14	8	0	8	1	1	45	0	0	0.88	0.5	3	3	7.4	1	0.6	FALSE
6	6	0	13	21	3	0	13	1	0.866666667	78	0	0	0.84	0.733333333	2	3	11.5	1	0.6667	FALSE
2	4	0	17	16	1	0	17	2	2	70	0	0	0.933333333	0.6	1	1	34	1	0.5	FALSE
4	5	0	23	46	4	3	20	3	1	204	0	0	0.960784314	0.555555556	4	10	49.25	1	0.5	FALSE
2	6	0	7	12	1	0	7	2	2	39	0	0	0.984375	0.666666667	1	1	18.5	3	1.5	FALSE
2	3	0	17	17	1	0	17	2	2	79	0	0	0.857142857	0.625	1	1	38.5	1	0.5	FALSE
2	3	0	8	13	1	0	8	2	2	50	0	0	0.857142857	0.625	1	1	24	5	2.5	FALSE
3	2	0	11	18	1	0	11	2	0.833333333	106	0.333333333	0	0.95	0.75	0	0	33.33333333	4	1.3333	TRUE
6	6	0	13	21	3	0	13	1	0.866666667	98	0	0	0.84	0.733333333	2	3	14.83333333	1	0.6667	FALSE
2	3	0	11	6	1	0	11	2	2	17	0	0	0.857142857	0.625	1	1	7.5	1	0.5	FALSE
2	1	0	2	8	1	1	1	2	2	35	0	0	0	0.75	0	0	16.5	3	1.5	FALSE
5	5	0	7	11	10	0	7	1	2	31	0	0	0.888888889	0.7	2	4	5.2	2	1	FALSE
2	3	0	18	19	1	0	18	2	2	97	0	0	0.857142857	0.625	1	1	47.5	1	0.5	FALSE
21	4	0	42	129	210	0	42	2	2	2477	0	0	0.35483871	0.276190476	1	1	116.952381	6	2	FALSE
2	3	0	18	16	1	0	18	2	1	84	0	0	0.857142857	0.625	1	1	40.5	1	0.5	FALSE
2	3	0	13	16	1	0	13	2	2	74	0	0	0.857142857	0.625	1	1	36	1	0.5	FALSE
2	3	0	7	6	1	0	7	2	2	29	0	0	0.857142857	0.625	1	1	13.5	1	0.5	FALSE
4	6	0	14	27	6	0	14	4	1	101	0	0	0.956521739	0.5	1	1	24	6	2	FALSE
4	3	0	14	32	2	0	14	2	0.733333333	207	0.4	0	0.9	0.466666667	0	0	49.5	6	1.75	FALSE
3	6	0	12	19	3	0	12	1	1	213	0	0	0.966101695	0.666666667	2	2	68.33333333	1	0.6667	FALSE
2	6	0	11	19	1	0	11	1	1	364	0	0	0.979166667	1	1	1	178	1	0.5	FALSE
2	3	0	16	14	1	0	16	2	2	79	0	0	0.857142857	0.625	1	1	38.5	1	0.5	FALSE
2	3	0	14	17	1	0	14	2	2	72	0	0	0.857142857	0.625	1	1	35	1	0.5	TRUE
6	8	1	14	17	15	1	13	1	1.2	89	0	0	0.9	0.375	3	10	13.66666667	1	0.8333	FALSE
2	3	0	3	4	1	0	3	1	2	8	0	0	0.857142857	1	1	1	3	1	0.5	FALSE
3	2	1	13	21	3	1	12	2	1	145	0	0	0.6	0.666666667	0	0	47	7	3.6667	FALSE
4	4	0	9	14	4	0	9	3	1	55	0	0	0.931034483	0.555555556	3	3	12	1	0.5	FALSE
4	6	0	3	9	6	1	2	2	1.111111111	32	0	0	0.961538462	1	4	7	6.25	1	0.5	FALSE
3	4	0	3	8	3	1	2	2	1.166666667	29	0	0	0.962962963	1	2	2	7.666666667	1	0.3333	FALSE
2	3	0	24	49	1	0	24	2	1	158	0	0	0.857142857	0.625	1	1	77.5	1	0.5	TRUE
2	3	0	9	13	1	0	9	2	2	53	0	0	0.857142857	0.625	1	1	25.5	1	0.5	FALSE
4	6	0	13	24	4	0	13	3	0.916666667	104	0.25	0	0.969230769	0.666666667	1	1	24	3	1.25	FALSE
3	4	0	18	26	3	0	18	1	1.111111111	425	0.222222222	0	0.956521739	0.666666667	1	1	137.6666667	1	0.6667	FALSE
5	6	0	8	14	8	0	8	1	1	45	0	0	0.875	0.5	3	3	7.4	1	0.6	FALSE
5	3	0	10	11	10	0	10	2	2	39	0	0	0.851851852	0.5	2	2	6.8	1	0.8	FALSE
2	3	0	16	20	1	0	16	2	2	64	0	0	0.857142857	0.625	1	1	31	1	0.5	FALSE
1	1	0	4	1	0	2	2	1	2	1	0	0	0	1	0	0	0	1	1	FALSE
8	4	0	22	44	8	6	16	5	0.857142857	219	0	0	0.8125	0.535714286	2	2	26	1	0.75	FALSE
4	4	0	12	25	4	2	10	3	1	114	0	0	0.95	0.555555556	4	8	26.75	1	0.5	FALSE
11	6	3	22	40	43	3	19	1	0.9	209	0	0	0.709677419	0.4	2	5	17.72727273	3	1	TRUE
2	4	0	28	28	1	0	28	2	2	123	0	0	0.933333333	0.6	1	1	60.5	1	0.5	TRUE
5	4	1	29	58	8	3	26	3	1.0625	495	0	0	0.90625	0.5	2	2	97.2	1	0.6	FALSE
2	3	0	18	20	1	0	18	2	1	69	0	0	0.857142857	0.625	1	1	33	1	0.5	FALSE
4	5	0	5	8	6	0	5	1	2	17	0	0	0.914285714	0.625	2	3	3.25	1	0.75	FALSE
3	7	0	7	17	1	0	7	2	1	55	0.666666667	0	0.984615385	0.666666667	0	0	16.33333333	2	0.6667	FALSE
5	3	6	15	48	8	6	9	3	0.833333333	163	0.333333333	0	0.888888889	0.5	1	1	31	2	1	FALSE
3	4	0	32	42	3	0	32	2	2	184	0	0	0.875	0.444444444	1	1	60.33333333	2	1	FALSE
5	5	0	8	12	10	0	8	1	2	30	0	0	0.888888889	0.7	2	4	5	1	0.8	TRUE
6	6	0	12	19	9	0	12	1	0.933333333	89	0	0	0.84	0.733333333	2	3	13.33333333	1	0.6667	FALSE
14	6	0	17	45	19	0	17	1	0.557692308	2372	0.25	0	0.814285714	0.357142857	3	4	167.2857143	10	1.5714	FALSE
3	4	0	6	8	3	0	6	1	2	36	0	0	0.9375	0.555555556	1	2	11	1	0.6667	FALSE
23	1	0	127	101	209	85	42	21	0.984189723	1312	0.086956522	0	0	0.094405594	0	0	55.04347826	12	3.7826	FALSE
11	3	0	19	57	0	0	19	7	0.8625	1186	0.5	0	0.666666667	0.416666667	0	0	106.0909091	15	3.4545	FALSE
2	6	0	17	21	1	0	17	1	1	189	0	0	0.98	1	1	1	92	1	0.5	FALSE
7	4	0	18	43	9	3	16	5	0.888888889	392	0	0	0.838709677	0.583333333	3	3	54.57142857	9	1.8571	FALSE
2	3	0	24	21	1	0	24	2	1	89	0	0	0.857142857	0.625	1	1	43	1	0.5	FALSE
2	3	0	12	17	1	0	12	2	2	66	0	0	0.857142857	0.625	1	1	32	6	3	FALSE
2	3	0	9	6	1	0	9	2	2	20	0	0	0.857142857	0.625	1	1	9	1	0.5	FALSE
3	1	0	16	26	1	0	16	2	0.833333333	107	0.333333333	0	0	0.75	0	0	33.66666667	4	1.3333	FALSE
4	5	0	12	37	4	1	11	3	1	120	0	0	0.960784314	0.555555556	4	8	28.25	1	0.5	FALSE
3	4	0	18	26	3	0	18	1	1.111111111	425	0.222222222	0	0.956521739	0.666666667	1	1	137.6666667	1	0.6667	FALSE
3	3	0	5	21	1	0	5	2	0.75	96	0.5	0	0.972222222	0.6	0	0	30.33333333	4	1.3333	FALSE
2	3	0	23	20	1	0	23	2	1	94	0	0	0.857142857	0.625	1	1	45.5	1	0.5	FALSE
4	5	0	37	50	4	2	35	3	1	241	0	0	0.960784314	0.555555556	4	10	58.5	1	0.5	FALSE
5	7	0	2	10	10	0	2	1	1.083333333	35	0	0	0.934782609	1	3	7	5.4	1	0.6	FALSE
2	1	0	2	4	1	1	1	2	2	15	0	0	0	0.75	0	0	6.5	1	0.5	FALSE
4	4	0	21	30	6	0	21	4	2	133	0	0	0.823529412	0.7	1	1	32.25	5	2	TRUE
14	1	0	28	75	87	1	27	9	0.923076923	891	0.333333333	0	0	0.128205128	0	0	62.42857143	11	2.8571	TRUE
3	3	0	13	21	3	0	13	2	2	131	0	0	0.75	0.583333333	1	1	42.66666667	7	2.6667	FALSE
2	3	0	14	19	1	0	14	2	2	66	0	0	0.857142857	0.625	1	1	32	1	0.5	TRUE
5	5	0	25	44	8	2	23	4	1	281	0	0	0.942307692	0.4375	4	10	54.6	1	0.6	FALSE
3	1	0	7	17	1	0	7	2	0.75	72	0.5	0	0	1	0	0	22.33333333	3	1	FALSE
5	4	0	26	41	8	2	24	3	1	160	0	0	0.9	0.583333333	2	2	30.4	4	1.2	TRUE
15	5	16	28	50	89	16	12	1	0.922077922	475	0.818181818	0	0.789473684	0.192307692	2	5	29.93333333	5	1.4	FALSE
5	5	0	17	27	8	0	17	3	1	99	0	0	0.942307692	0.5	4	10	18.2	1	0.6	FALSE
2	3	0	21	24	1	0	21	2	1	93	0	0	0.857142857	0.625	1	1	45	1	0.5	FALSE
6	6	0	21	23	9	0	21	1	0.933333333	83	0	0	0.84	0.6	2	3	12.33333333	1	0.6667	FALSE
